@relation 'kredyty-weka.filters.unsupervised.attribute.MergeManyValues-C1-Ldobry-R1,2-weka.filters.unsupervised.attribute.MergeManyValues-C1-Lzły-R1,2,3-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,1-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-R5-precision6-weka.filters.supervised.attribute.Discretize-K-Rfirst-last-precision5-weka.filters.supervised.attribute.Discretize-K-Rfirst-last-precision5-weka.filters.unsupervised.attribute.Remove-R1,4-weka.filters.unsupervised.attribute.Reorder-R3,4,6,5,2,1,7'

@attribute wiek {'\'(-inf-30.4]\'','\'(30.4-42.8]\'','\'(42.8-55.2]\'','\'(55.2-67.6]\'','\'(67.6-inf)\''}
@attribute płeć {Kobieta,Mężczyzna}
@attribute okres_będzie_pobierał_dochód {'\'(-inf-45.5]\'','\'(45.5-inf)\''}
@attribute okres_pobierania_dochodu {'\'(-inf-5.5]\'','\'(5.5-inf)\''}
@attribute które_rolowanie {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute miesięczny_dochód_netto {'\'(-inf-546.26]\'','\'(546.26-inf)\''}
@attribute status_pożyczki {dobry,zły}

@data
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',zły
'\'(67.6-inf)\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(30.4-42.8]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(42.8-55.2]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(30.4-42.8]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(30.4-42.8]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(-inf-30.4]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',zły
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(30.4-42.8]\'',Kobieta,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(30.4-42.8]\'',Kobieta,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',zły
'\'(30.4-42.8]\'',Kobieta,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Mężczyzna,'\'(45.5-inf)\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(67.6-inf)\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',zły
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-546.26]\'',zły
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(30.4-42.8]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(30.4-42.8]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Mężczyzna,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',zły
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(-inf-30.4]\'',Kobieta,'\'(45.5-inf)\'','\'(-inf-5.5]\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(-inf-30.4]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(67.6-inf)\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',zły
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(42.8-55.2]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Kobieta,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(55.2-67.6]\'',Mężczyzna,'\'(45.5-inf)\'','\'(5.5-inf)\'','\'(0.5-inf)\'','\'(546.26-inf)\'',dobry
'\'(30.4-42.8]\'',Kobieta,'\'(-inf-45.5]\'','\'(5.5-inf)\'','\'(-inf-0.5]\'','\'(546.26-inf)\'',dobry
